index;Heure;Jour;Mois;Année;Pression_au_niveau_mer;Variation_de_pression_en_3_heures;Type_de_tendance_barométrique;Direction_du_vent_moyen_10_mn;Vitesse_du vent_moyen_10_mn;Température;Point_de_rosée;Humidité;Visibilité_horizontale;Temps_présent;Pression_station;Rafales_sur_une_période;Periode_de_mesure_de_la_rafale;Précipitations_dans_la_dernière_heure;Précipitations_dans_les_3_dernières_heures;Température(°C);consommation;datehour;datemonth
147916;2;13;7;2021;101420.0;90.0;1.0;270.0;5.5;291.55;284.65;64.0;60000.0;0.0;101330.0;15.3;-10.0;0.0;0.2;18.40000000000004;17747.0;2;7
110693;5;13;7;2021;101420.0;0.0;0.0;300.0;5.6;290.65;282.05;57.0;60000.0;0.0;101330.0;9.1;-10.0;0.0;0.0;17.5;17239.0;5;7
93627;8;13;7;2021;101400.0;-20.0;8.0;270.0;6.2;291.25;283.35;60.0;35000.0;0.0;101310.0;9.8;-10.0;;0.0;18.100000000000023;22038.0;8;7
150673;11;13;7;2021;101370.0;-30.0;8.0;310.0;11.1;295.45;282.25;43.0;38210.0;0.0;101280.0;16.4;-10.0;0.0;0.0;22.30000000000001;25166.0;11;7
93634;14;13;7;2021;101340.0;-30.0;8.0;310.0;9.8;296.45;280.95;37.0;50000.0;0.0;101250.0;18.5;-10.0;;0.0;23.30000000000001;24348.0;14;7
156650;17;13;7;2021;101280.0;-60.0;7.0;290.0;11.1;296.85;283.15;42.0;33850.0;0.0;101190.0;18.6;-10.0;0.0;0.0;23.700000000000045;22773.0;17;7
150689;20;13;7;2021;101380.0;100.0;1.0;280.0;10.3;294.15;284.75;55.0;45000.0;0.0;101290.0;16.5;-10.0;;0.0;21.0;21775.0;20;7
156662;23;13;7;2021;101480.0;100.0;3.0;270.0;8.2;291.85;287.35;75.0;18000.0;60.0;101390.0;14.4;-10.0;0.2;0.2;18.700000000000045;21419.0;23;7
93670;2;14;7;2021;101550.0;60.0;1.0;270.0;6.3;289.75;288.45;92.0;9050.0;63.0;101450.0;10.0;-10.0;1.8;4.0;16.600000000000023;17682.0;2;7
150705;5;14;7;2021;101520.0;-20.0;5.0;270.0;8.3;290.35;287.85;85.0;60000.0;0.0;101430.0;12.0;-10.0;0.0;0.6;17.200000000000045;15725.0;5;7
110746;8;14;7;2021;101520.0;0.0;0.0;290.0;8.5;291.85;287.15;74.0;60000.0;0.0;101430.0;12.5;-10.0;0.0;0.0;18.700000000000045;18206.0;8;7
147972;11;14;7;2021;101640.0;120.0;3.0;280.0;8.6;296.05;287.35;58.0;43120.0;0.0;101550.0;14.5;-10.0;0.0;0.0;22.90000000000004;22212.0;11;7
156693;14;14;7;2021;101740.0;100.0;1.0;280.0;10.8;297.15;286.95;53.0;50000.0;0.0;101650.0;17.0;-10.0;;0.0;24.0;21363.0;14;7
147983;17;14;7;2021;101700.0;-40.0;7.0;300.0;8.7;299.55;284.45;39.0;32520.0;0.0;101610.0;13.5;-10.0;0.0;0.0;26.40000000000004;20224.0;17;7
156706;20;14;7;2021;101690.0;-10.0;5.0;290.0;8.1;297.45;284.75;45.0;55200.0;0.0;101600.0;13.5;-10.0;0.0;0.0;24.30000000000001;20849.0;20;7
150738;23;14;7;2021;101890.0;200.0;3.0;280.0;5.7;293.65;286.65;64.0;60000.0;0.0;101800.0;9.6;-10.0;0.0;0.0;20.5;21024.0;23;7
156720;2;15;7;2021;101900.0;10.0;1.0;280.0;5.7;293.55;286.95;66.0;55000.0;0.0;101810.0;9.3;-10.0;;0.0;20.40000000000004;17517.0;2;7
150749;5;15;7;2021;101800.0;-100.0;6.0;280.0;4.6;292.95;287.55;71.0;55000.0;0.0;101710.0;8.2;-10.0;0.0;0.0;19.80000000000001;17112.0;5;7
93731;8;15;7;2021;101810.0;10.0;2.0;270.0;7.0;294.15;287.35;65.0;50350.0;0.0;101720.0;9.5;-10.0;0.0;0.0;21.0;21748.0;8;7
110792;11;15;7;2021;101780.0;-30.0;8.0;300.0;6.3;298.05;286.55;49.0;42160.0;0.0;101690.0;10.8;-10.0;0.0;0.0;24.90000000000004;24980.0;11;7
150779;14;15;7;2021;101640.0;-140.0;7.0;310.0;8.1;301.85;286.55;39.0;60000.0;0.0;101550.0;14.1;-10.0;0.0;0.0;28.700000000000045;24738.0;14;7
150786;17;15;7;2021;101590.0;-50.0;6.0;340.0;6.2;302.45;285.85;36.0;55000.0;0.0;101500.0;12.3;-10.0;0.0;0.0;29.30000000000001;23100.0;17;7
156750;20;15;7;2021;101660.0;70.0;3.0;330.0;7.1;299.75;286.15;43.0;60000.0;0.0;101570.0;12.6;-10.0;0.0;0.0;26.600000000000023;22335.0;20;7
156755;23;15;7;2021;101770.0;110.0;1.0;310.0;5.4;296.85;286.45;52.0;59800.0;0.0;101680.0;8.0;-10.0;0.0;0.0;23.700000000000045;21814.0;23;7
110822;2;16;7;2021;101710.0;-60.0;8.0;300.0;5.1;295.95;286.45;55.0;59920.0;0.0;101620.0;7.9;-10.0;0.0;0.0;22.80000000000001;18001.0;2;7
93773;5;16;7;2021;101650.0;-60.0;7.0;300.0;5.9;295.15;286.25;57.0;57750.0;0.0;101560.0;9.6;-10.0;0.0;0.0;22.0;17394.0;5;7
150826;8;16;7;2021;101710.0;60.0;3.0;270.0;3.4;295.85;287.45;59.0;39250.0;0.0;101620.0;5.8;-10.0;0.0;0.0;22.700000000000045;21875.0;8;7
156792;14;16;7;2021;101590.0;-60.0;8.0;360.0;8.2;302.35;285.75;36.0;56020.0;0.0;101500.0;14.1;-10.0;0.0;0.0;29.200000000000045;24949.0;14;7
150848;17;16;7;2021;101510.0;-80.0;6.0;340.0;7.8;302.45;286.65;38.0;43480.0;0.0;101420.0;12.3;-10.0;0.0;0.0;29.30000000000001;23233.0;17;7
148094;20;16;7;2021;101560.0;50.0;3.0;10.0;8.1;300.95;284.95;37.0;32960.0;0.0;101470.0;15.0;-10.0;0.0;0.0;27.80000000000001;22423.0;20;7
110853;23;16;7;2021;101760.0;200.0;2.0;320.0;4.8;297.75;284.65;44.0;60000.0;0.0;101670.0;7.4;-10.0;0.0;0.0;24.600000000000023;22217.0;23;7
156815;2;17;7;2021;101760.0;0.0;0.0;310.0;3.8;295.45;285.45;53.0;60000.0;0.0;101670.0;5.8;-10.0;0.0;0.0;22.30000000000001;18210.0;2;7
148110;5;17;7;2021;101700.0;-60.0;8.0;310.0;1.9;292.45;285.25;63.0;6830.0;0.0;101610.0;3.9;-10.0;0.0;0.0;19.30000000000001;16682.0;5;7
150873;8;17;7;2021;101720.0;20.0;3.0;300.0;2.8;295.05;286.45;58.0;60000.0;0.0;101630.0;3.5;-10.0;0.0;0.0;21.90000000000004;19259.0;8;7
148121;11;17;7;2021;101710.0;-10.0;0.0;350.0;8.7;300.15;285.75;41.0;34660.0;0.0;101620.0;13.5;-10.0;0.0;0.0;27.0;23032.0;11;7
150887;14;17;7;2021;101580.0;-130.0;8.0;10.0;7.2;302.65;286.45;37.0;40920.0;0.0;101490.0;12.6;-10.0;0.0;0.0;29.5;23066.0;14;7
110883;17;17;7;2021;101470.0;-110.0;6.0;10.0;7.0;304.15;287.75;37.0;19390.0;0.0;101380.0;12.5;-10.0;0.0;0.0;31.0;22309.0;17;7
150897;20;17;7;2021;101450.0;-20.0;6.0;360.0;5.8;302.35;287.35;40.0;38050.0;0.0;101360.0;13.3;-10.0;0.0;0.0;29.200000000000045;22376.0;20;7
110895;23;17;7;2021;101500.0;50.0;2.0;340.0;3.9;299.45;286.95;46.0;33680.0;0.0;101410.0;8.0;-10.0;0.0;0.0;26.30000000000001;22480.0;23;7
93870;2;18;7;2021;101410.0;-90.0;8.0;300.0;4.3;297.05;287.15;54.0;47130.0;0.0;101320.0;6.0;-10.0;0.0;0.0;23.90000000000004;18223.0;2;7
93882;5;18;7;2021;101320.0;-90.0;6.0;300.0;2.8;295.45;287.05;59.0;17150.0;0.0;101230.0;4.8;-10.0;0.0;0.0;22.30000000000001;16090.0;5;7
156878;8;18;7;2021;101290.0;-30.0;5.0;310.0;3.6;297.35;288.05;56.0;60000.0;0.0;101200.0;5.7;-10.0;;0.0;24.200000000000045;18080.0;8;7
110354;11;18;7;2021;101260.0;-30.0;8.0;10.0;8.7;302.15;289.05;45.0;18810.0;0.0;101170.0;14.2;-10.0;0.0;0.0;29.0;22290.0;11;7
110359;14;18;7;2021;101140.0;-120.0;7.0;10.0;6.7;305.85;288.85;36.0;19000.0;0.0;101050.0;12.9;-10.0;;0.0;32.700000000000045;22272.0;14;7
93274;17;18;7;2021;101040.0;-100.0;6.0;30.0;7.2;306.85;289.75;36.0;19000.0;0.0;100950.0;15.4;-10.0;0.0;0.0;33.700000000000045;21853.0;17;7
147500;20;18;7;2021;101060.0;20.0;3.0;20.0;6.0;304.95;289.65;40.0;33920.0;0.0;100970.0;12.3;-10.0;0.0;0.0;31.80000000000001;23126.0;20;7
129877;23;18;7;2021;101200.0;140.0;3.0;10.0;3.9;299.75;289.05;52.0;42880.0;0.0;101110.0;6.5;-10.0;0.0;0.0;26.600000000000023;23137.0;23;7
129881;2;19;7;2021;101190.0;-10.0;8.0;340.0;4.5;299.25;285.65;43.0;51690.0;0.0;101100.0;6.8;-10.0;0.0;0.0;26.100000000000023;18738.0;2;7
129894;5;19;7;2021;101130.0;-60.0;6.0;300.0;3.6;297.45;284.75;45.0;45000.0;0.0;101040.0;6.2;-10.0;0.0;0.0;24.30000000000001;18204.0;5;7
129898;8;19;7;2021;101180.0;50.0;3.0;310.0;2.3;298.85;287.05;48.0;33850.0;0.0;101090.0;3.8;-10.0;0.0;0.0;25.700000000000045;23062.0;8;7
110403;11;19;7;2021;101160.0;-20.0;7.0;10.0;5.6;302.45;288.55;43.0;29030.0;0.0;101070.0;9.8;-10.0;0.0;0.0;29.30000000000001;27471.0;11;7
129921;14;19;7;2021;101130.0;-30.0;5.0;160.0;2.3;304.45;290.05;42.0;19790.0;0.0;101040.0;6.3;-10.0;0.0;0.0;31.30000000000001;28392.0;14;7
147532;17;19;7;2021;101060.0;-70.0;6.0;130.0;3.2;304.45;290.75;44.0;19380.0;0.0;100970.0;5.2;-10.0;0.0;0.0;31.30000000000001;27161.0;17;7
147547;20;19;7;2021;101190.0;130.0;3.0;170.0;3.6;299.95;290.75;57.0;60000.0;0.0;101100.0;5.7;-10.0;;0.0;26.80000000000001;26228.0;20;7
129939;23;19;7;2021;101360.0;170.0;2.0;10.0;1.9;296.25;291.35;74.0;31240.0;0.0;101270.0;2.4;-10.0;0.0;0.0;23.100000000000023;24720.0;23;7
147572;5;20;7;2021;101270.0;-50.0;6.0;20.0;2.3;294.25;290.05;77.0;26870.0;0.0;101180.0;2.9;-10.0;0.0;0.0;21.100000000000023;19176.0;5;7
93344;8;20;7;2021;101340.0;70.0;1.0;40.0;2.2;297.25;290.25;65.0;44140.0;0.0;101250.0;4.6;-10.0;0.0;0.0;24.100000000000023;23992.0;8;7
129959;11;20;7;2021;101380.0;40.0;0.0;40.0;5.1;303.75;289.35;42.0;41570.0;0.0;101290.0;8.1;-10.0;0.0;0.0;30.600000000000023;28517.0;11;7
129968;14;20;7;2021;101350.0;-30.0;8.0;170.0;5.1;303.85;290.95;46.0;40000.0;0.0;101260.0;7.7;-10.0;;0.0;30.700000000000045;29374.0;14;7
93361;17;20;7;2021;101350.0;0.0;0.0;210.0;4.8;302.55;290.75;49.0;32460.0;0.0;101260.0;8.1;-10.0;0.0;0.0;29.40000000000004;28184.0;17;7
156422;20;20;7;2021;101420.0;70.0;3.0;220.0;4.1;298.65;292.35;68.0;35000.0;0.0;101330.0;7.2;-10.0;;0.0;25.5;26366.0;20;7
156426;23;20;7;2021;101600.0;180.0;3.0;120.0;2.2;295.75;293.85;89.0;19590.0;0.0;101510.0;4.5;-10.0;0.0;0.0;22.600000000000023;24857.0;23;7
129993;2;21;7;2021;101530.0;-70.0;8.0;20.0;2.9;294.85;292.95;89.0;13580.0;0.0;101440.0;4.3;-10.0;0.0;0.0;21.700000000000045;20451.0;2;7
110485;5;21;7;2021;101590.0;60.0;0.0;360.0;2.2;295.55;291.15;76.0;27690.0;0.0;101500.0;3.4;-10.0;0.0;0.0;22.40000000000004;19576.0;5;7
130007;8;21;7;2021;101720.0;130.0;3.0;330.0;1.4;298.85;287.65;50.0;19950.0;0.0;101630.0;2.8;-10.0;0.0;0.0;25.700000000000045;24550.0;8;7
147638;11;21;7;2021;101790.0;70.0;0.0;160.0;3.0;304.05;288.05;38.0;15440.0;0.0;101700.0;4.3;-10.0;0.0;0.0;30.90000000000004;28671.0;11;7
93398;14;21;7;2021;101730.0;-60.0;8.0;190.0;4.0;303.95;290.65;45.0;19910.0;0.0;101640.0;5.7;-10.0;0.0;0.0;30.80000000000001;29324.0;14;7
110508;17;21;7;2021;101650.0;-80.0;6.0;200.0;4.5;303.45;290.55;46.0;22870.0;0.0;101560.0;7.5;-10.0;0.0;0.0;30.30000000000001;28639.0;17;7
110517;20;21;7;2021;101670.0;20.0;3.0;230.0;5.7;300.25;291.25;58.0;55740.0;0.0;101580.0;8.8;-10.0;0.0;0.0;27.100000000000023;26849.0;20;7
156468;23;21;7;2021;101790.0;120.0;1.0;330.0;1.7;297.35;289.65;62.0;22950.0;0.0;101700.0;3.0;-10.0;0.0;0.0;24.200000000000045;25438.0;23;7
93416;2;22;7;2021;101770.0;-20.0;8.0;10.0;1.9;294.65;289.65;73.0;23060.0;0.0;101680.0;2.7;-10.0;0.0;0.0;21.5;20538.0;2;7
110534;5;22;7;2021;101730.0;-40.0;5.0;20.0;2.1;295.55;288.15;63.0;29000.0;0.0;101640.0;3.6;-10.0;0.0;0.0;22.40000000000004;19594.0;5;7
156484;8;22;7;2021;101790.0;60.0;2.0;30.0;3.1;297.65;289.15;59.0;45000.0;0.0;101700.0;5.7;-10.0;;0.0;24.5;24813.0;8;7
147664;11;22;7;2021;101800.0;10.0;2.0;70.0;5.0;303.35;287.85;39.0;34590.0;0.0;101710.0;7.1;-10.0;0.0;0.0;30.200000000000045;29389.0;11;7
156493;14;22;7;2021;101730.0;-70.0;8.0;170.0;3.6;302.95;291.45;50.0;18880.0;0.0;101640.0;6.3;-10.0;0.0;0.0;29.80000000000001;30134.0;14;7
110554;17;22;7;2021;101600.0;-130.0;6.0;180.0;4.3;299.55;295.15;77.0;19930.0;0.0;101510.0;7.9;-10.0;0.0;0.0;26.40000000000004;29052.0;17;7
156507;20;22;7;2021;101510.0;-90.0;6.0;210.0;2.4;298.65;295.75;84.0;23310.0;0.0;101420.0;4.9;-10.0;0.0;0.0;25.5;27254.0;20;7
93455;23;22;7;2021;101560.0;50.0;3.0;30.0;1.3;295.85;294.85;94.0;10420.0;0.0;101470.0;3.1;-10.0;0.0;0.0;22.700000000000045;25446.0;23;7
130090;2;23;7;2021;101520.0;-40.0;8.0;50.0;2.5;295.75;294.95;95.0;9810.0;0.0;101430.0;4.5;-10.0;0.0;0.0;22.600000000000023;20682.0;2;7
110578;5;23;7;2021;101430.0;-90.0;8.0;40.0;3.0;294.85;294.15;96.0;6070.0;0.0;101340.0;5.0;-10.0;0.0;0.0;21.700000000000045;19896.0;5;7
147707;8;23;7;2021;101410.0;-20.0;5.0;30.0;3.9;295.95;294.45;91.0;6560.0;0.0;101320.0;5.4;-10.0;0.0;0.0;22.80000000000001;24855.0;8;7
110590;11;23;7;2021;101360.0;-50.0;8.0;70.0;4.7;300.25;294.05;69.0;19560.0;0.0;101270.0;9.2;-10.0;0.0;0.0;27.100000000000023;29472.0;11;7
130113;14;23;7;2021;101270.0;-90.0;6.0;140.0;6.3;299.85;295.05;75.0;19990.0;0.0;101180.0;9.1;-10.0;0.0;0.0;26.700000000000045;29976.0;14;7
147722;17;23;7;2021;101140.0;-130.0;8.0;130.0;4.6;298.75;295.25;81.0;16000.0;0.0;101050.0;6.7;-10.0;0.0;0.0;25.600000000000023;27920.0;17;7
130125;20;23;7;2021;101080.0;-60.0;6.0;110.0;6.7;298.85;293.45;72.0;35000.0;0.0;100990.0;10.8;-10.0;;0.0;25.700000000000045;25579.0;20;7
156543;23;23;7;2021;101130.0;50.0;3.0;120.0;6.3;298.35;293.35;74.0;34390.0;0.0;101040.0;8.6;-10.0;0.0;0.0;25.200000000000045;24173.0;23;7
156552;5;24;7;2021;100990.0;-100.0;8.0;60.0;3.8;296.05;294.55;91.0;12930.0;0.0;100900.0;5.9;-10.0;0.0;0.0;22.90000000000004;18106.0;5;7
157516;8;24;7;2021;100980.0;-10.0;7.0;120.0;5.0;296.25;294.85;92.0;13790.0;0.0;100890.0;7.5;-10.0;0.0;0.0;23.100000000000023;20859.0;8;7
146272;11;24;7;2021;100970.0;-10.0;8.0;130.0;3.8;298.25;294.55;80.0;14280.0;0.0;100880.0;5.7;-10.0;0.0;0.0;25.100000000000023;24769.0;11;7
146281;14;24;7;2021;100970.0;0.0;0.0;130.0;3.8;298.75;294.85;79.0;17980.0;0.0;100880.0;6.9;-10.0;0.0;0.0;25.600000000000023;24503.0;14;7
110938;17;24;7;2021;100900.0;-70.0;8.0;140.0;3.6;299.85;295.45;77.0;22000.0;0.0;100810.0;5.7;-10.0;0.0;0.0;26.700000000000045;23623.0;17;7
130429;20;24;7;2021;100860.0;-40.0;7.0;170.0;2.9;298.95;294.65;77.0;19910.0;0.0;100770.0;4.4;-10.0;0.0;0.0;25.80000000000001;23199.0;20;7
93931;2;25;7;2021;100970.0;-10.0;8.0;350.0;2.3;298.45;286.35;47.0;19590.0;0.0;100880.0;7.2;-10.0;0.0;0.0;25.30000000000001;18826.0;2;7
149095;5;25;7;2021;100950.0;-20.0;8.0;290.0;2.6;296.65;286.55;53.0;60000.0;0.0;100860.0;4.0;-10.0;0.0;0.0;23.5;16774.0;5;7
130456;8;25;7;2021;101030.0;80.0;3.0;320.0;3.6;297.05;286.25;51.0;60000.0;0.0;100940.0;5.7;-10.0;;0.0;23.90000000000004;18666.0;8;7
130463;11;25;7;2021;101020.0;-10.0;8.0;310.0;5.7;301.15;283.85;34.0;35000.0;0.0;100930.0;10.3;-10.0;0.0;0.0;28.0;22797.0;11;7
149108;14;25;7;2021;100940.0;-80.0;8.0;280.0;3.3;304.25;284.15;29.0;60000.0;0.0;100850.0;8.1;-10.0;0.0;0.0;31.100000000000023;22396.0;14;7
110967;17;25;7;2021;100850.0;-90.0;7.0;280.0;5.9;305.55;285.25;29.0;60000.0;0.0;100760.0;9.5;-10.0;0.0;0.0;32.400000000000034;21697.0;17;7
130479;20;25;7;2021;100910.0;60.0;3.0;300.0;7.0;302.25;285.25;35.0;58340.0;0.0;100820.0;10.9;-10.0;0.0;0.0;29.100000000000023;22677.0;20;7
149126;23;25;7;2021;101060.0;150.0;3.0;300.0;6.2;299.45;286.95;46.0;60000.0;0.0;100970.0;9.1;-10.0;0.0;0.0;26.30000000000001;22253.0;23;7
149133;2;26;7;2021;101100.0;40.0;2.0;10.0;0.6;297.55;287.05;52.0;60000.0;0.0;101010.0;4.2;-10.0;0.0;0.0;24.40000000000004;18643.0;2;7
149138;5;26;7;2021;101120.0;20.0;3.0;270.0;1.6;295.45;286.75;58.0;58480.0;0.0;101030.0;2.6;-10.0;0.0;0.0;22.30000000000001;18310.0;5;7
130503;8;26;7;2021;101200.0;80.0;3.0;350.0;1.0;296.75;287.45;56.0;50000.0;0.0;101110.0;2.6;-10.0;;0.0;23.600000000000023;22974.0;8;7
111003;11;26;7;2021;101310.0;110.0;1.0;140.0;2.7;300.25;286.95;44.0;19910.0;0.0;101220.0;5.8;-10.0;0.0;0.0;27.100000000000023;26766.0;11;7
130513;14;26;7;2021;101300.0;-10.0;7.0;160.0;6.1;302.25;286.85;39.0;42940.0;0.0;101210.0;8.1;-10.0;0.0;0.0;29.100000000000023;26852.0;14;7
111016;17;26;7;2021;101160.0;-140.0;8.0;170.0;4.9;304.65;283.35;27.0;35770.0;0.0;101070.0;7.9;-10.0;0.0;0.0;31.5;25268.0;17;7
130524;20;26;7;2021;101190.0;30.0;3.0;280.0;6.8;302.75;282.35;28.0;54710.0;0.0;101100.0;12.1;-10.0;0.0;0.0;29.600000000000023;24662.0;20;7
149163;23;26;7;2021;101400.0;210.0;3.0;300.0;4.1;300.15;283.35;35.0;59900.0;0.0;101310.0;9.3;-10.0;0.0;0.0;27.0;23619.0;23;7
94030;2;27;7;2021;101390.0;-10.0;8.0;310.0;2.6;297.75;283.95;42.0;55000.0;0.0;101300.0;3.6;-10.0;;0.0;24.600000000000023;19454.0;2;7
111031;5;27;7;2021;101340.0;-50.0;6.0;320.0;1.4;293.05;284.75;59.0;52580.0;0.0;101250.0;2.7;-10.0;0.0;0.0;19.90000000000004;18665.0;5;7
111038;8;27;7;2021;101390.0;50.0;3.0;50.0;1.5;295.45;286.75;58.0;34920.0;0.0;101300.0;2.0;-10.0;0.0;0.0;22.30000000000001;23344.0;8;7
146415;11;27;7;2021;101380.0;-10.0;8.0;170.0;3.6;300.05;288.15;48.0;19000.0;0.0;101290.0;5.7;-10.0;0.0;0.0;26.90000000000004;27397.0;11;7
111046;14;27;7;2021;101370.0;-10.0;8.0;200.0;5.7;301.45;287.65;43.0;19640.0;0.0;101280.0;8.1;-10.0;0.0;0.0;28.30000000000001;27686.0;14;7
130566;17;27;7;2021;101360.0;-10.0;5.0;190.0;5.9;300.05;289.35;52.0;31260.0;0.0;101270.0;9.6;-10.0;0.0;0.0;26.90000000000004;26332.0;17;7
146431;20;27;7;2021;101320.0;-40.0;6.0;200.0;3.7;298.05;293.55;76.0;55060.0;0.0;101230.0;7.1;-10.0;0.0;0.0;24.90000000000004;24926.0;20;7
111065;23;27;7;2021;101380.0;60.0;2.0;130.0;2.9;296.15;294.25;89.0;20000.0;0.0;101290.0;4.4;-10.0;0.0;0.0;23.0;23639.0;23;7
94081;2;28;7;2021;101400.0;20.0;3.0;90.0;2.6;296.05;293.75;87.0;30000.0;0.0;101310.0;5.1;-10.0;;0.0;22.90000000000004;19722.0;2;7
94089;5;28;7;2021;101510.0;110.0;3.0;360.0;4.6;295.75;293.45;87.0;19000.0;0.0;101420.0;7.2;-10.0;0.0;0.0;22.600000000000023;19032.0;5;7
147754;8;28;7;2021;101680.0;170.0;3.0;330.0;4.1;292.65;291.45;93.0;35000.0;0.0;101590.0;6.2;-10.0;;3.0;19.5;23224.0;8;7
147763;11;28;7;2021;101620.0;-60.0;6.0;10.0;3.2;295.95;291.45;76.0;60000.0;0.0;101530.0;5.4;-10.0;0.0;1.4;22.80000000000001;26292.0;11;7
110092;14;28;7;2021;101610.0;-10.0;4.0;200.0;3.9;298.45;292.35;69.0;46410.0;0.0;101520.0;5.8;-10.0;0.0;0.0;25.30000000000001;26291.0;14;7
130155;17;28;7;2021;101540.0;-70.0;8.0;200.0;4.1;300.35;292.65;63.0;55000.0;0.0;101450.0;7.2;-10.0;0.0;0.0;27.200000000000045;24844.0;17;7
148901;20;28;7;2021;101470.0;-70.0;6.0;280.0;5.1;301.85;289.45;47.0;50000.0;0.0;101380.0;9.3;-10.0;;0.0;28.700000000000045;23958.0;20;7
148905;23;28;7;2021;101520.0;50.0;1.0;300.0;3.6;297.95;288.85;57.0;50000.0;0.0;101430.0;7.2;-10.0;0.0;0.0;24.80000000000001;22950.0;23;7
93033;2;29;7;2021;101510.0;-10.0;4.0;310.0;2.1;296.05;288.15;61.0;51620.0;0.0;101420.0;4.6;-10.0;0.0;0.0;22.90000000000004;18821.0;2;7
147800;5;29;7;2021;101480.0;-30.0;7.0;330.0;2.4;292.45;287.95;75.0;51110.0;0.0;101390.0;2.8;-10.0;0.0;0.0;19.30000000000001;18225.0;5;7
148921;8;29;7;2021;101540.0;60.0;1.0;330.0;2.6;294.65;287.55;64.0;60000.0;0.0;101450.0;4.6;-10.0;0.0;0.0;21.5;23167.0;8;7
93053;11;29;7;2021;101500.0;-40.0;8.0;20.0;4.9;300.55;288.25;47.0;53330.0;0.0;101410.0;9.7;-10.0;0.0;0.0;27.40000000000004;26685.0;11;7
130186;14;29;7;2021;101390.0;-110.0;7.0;210.0;5.1;301.45;289.75;49.0;34760.0;0.0;101300.0;7.6;-10.0;0.0;0.0;28.30000000000001;26756.0;14;7
147824;17;29;7;2021;101260.0;-130.0;8.0;200.0;4.6;302.65;288.35;42.0;45000.0;0.0;101170.0;7.2;-10.0;0.0;0.0;29.5;25905.0;17;7
110154;20;29;7;2021;101200.0;-60.0;6.0;210.0;5.0;299.15;291.85;64.0;59850.0;0.0;101110.0;7.4;-10.0;0.0;0.0;26.0;25141.0;20;7
148950;23;29;7;2021;101260.0;60.0;3.0;210.0;3.4;296.85;290.55;68.0;40130.0;0.0;101170.0;5.2;-10.0;0.0;0.0;23.700000000000045;23609.0;23;7
93085;2;30;7;2021;101260.0;0.0;4.0;200.0;1.0;295.55;292.15;81.0;44880.0;0.0;101170.0;5.3;-10.0;0.0;0.0;22.40000000000004;19307.0;2;7
148962;5;30;7;2021;101230.0;-30.0;6.0;340.0;2.4;293.65;291.75;89.0;24390.0;0.0;101140.0;3.6;-10.0;0.0;0.0;20.5;18466.0;5;7
110170;8;30;7;2021;101190.0;-40.0;8.0;30.0;3.5;294.45;292.35;88.0;27990.0;0.0;101100.0;6.1;-10.0;0.0;0.0;21.30000000000001;23108.0;8;7
110176;11;30;7;2021;101290.0;100.0;0.0;80.0;2.6;298.95;293.55;72.0;35000.0;0.0;101200.0;5.1;-10.0;0.0;0.0;25.80000000000001;26984.0;11;7
148987;14;30;7;2021;101200.0;-90.0;6.0;150.0;4.8;300.85;293.65;65.0;19360.0;0.0;101110.0;6.7;-10.0;0.0;0.0;27.700000000000045;26284.0;14;7
93112;17;30;7;2021;101110.0;-90.0;6.0;200.0;4.2;300.85;293.45;64.0;24580.0;0.0;101020.0;7.2;-10.0;0.0;0.0;27.700000000000045;24708.0;17;7
149005;20;30;7;2021;101050.0;-60.0;5.0;150.0;4.0;299.05;294.95;78.0;37130.0;0.0;100960.0;6.2;-10.0;0.0;0.0;25.90000000000004;23467.0;20;7
93122;23;30;7;2021;101160.0;110.0;3.0;310.0;5.4;298.55;289.45;57.0;42220.0;0.0;101070.0;10.6;-10.0;0.0;0.0;25.40000000000004;22492.0;23;7
93127;2;31;7;2021;101230.0;70.0;0.0;350.0;3.5;297.05;288.85;60.0;34860.0;0.0;101140.0;6.4;-10.0;0.0;0.0;23.90000000000004;18505.0;2;7
147888;5;31;7;2021;101070.0;-160.0;8.0;280.0;3.1;294.95;286.85;60.0;35000.0;0.0;100980.0;4.6;-10.0;0.0;0.0;21.80000000000001;16724.0;5;7
147893;8;31;7;2021;101160.0;90.0;3.0;280.0;3.0;294.85;287.45;63.0;38390.0;0.0;101070.0;3.8;-10.0;0.0;0.0;21.700000000000045;19525.0;8;7
110210;11;31;7;2021;101060.0;-100.0;6.0;10.0;4.0;300.15;286.15;42.0;60000.0;0.0;100970.0;8.0;-10.0;0.0;0.0;27.0;23909.0;11;7
93145;14;31;7;2021;100920.0;-140.0;7.0;200.0;5.2;302.45;286.65;38.0;50910.0;0.0;100830.0;8.8;-10.0;0.0;0.0;29.30000000000001;23450.0;14;7
130274;17;31;7;2021;100760.0;-160.0;7.0;300.0;7.7;303.95;285.85;33.0;55000.0;0.0;100670.0;10.8;-10.0;0.0;0.0;30.80000000000001;21712.0;17;7
130283;20;31;7;2021;100970.0;210.0;3.0;240.0;5.2;295.25;288.55;66.0;60000.0;0.0;100880.0;8.2;-10.0;0.3;2.9;22.100000000000023;21392.0;20;7
130291;23;31;7;2021;101090.0;120.0;3.0;300.0;6.2;292.95;286.15;65.0;60000.0;0.0;101000.0;10.1;-10.0;0.0;0.2;19.80000000000001;20754.0;23;7
